name	value
1	-0.09625679664060272
2	-0.1021092072323917
3	-0.10558445092718927
4	-0.08030348439210044
5	-0.10059878764245056
6	-0.09276169802301482
7	-0.09684956414595547
8	-0.09295973300455529
9	-0.08972215961724572
10	-0.10368381504738267
11	-0.09691541396792047
12	-0.09810025851805548
13	-0.09921849238292069
14	-0.10171531887382557
15	-0.09559791448496924
16	-0.10171531887382557
17	-0.1004673810162835
18	-0.10066448700550623
19	-0.10125566281304188
20	-0.09533428741961458
21	-0.11029377037984389
22	-0.09770540550865547
23	-0.08647817305702077
24	-0.09711294755872402
25	-0.11127317928775682
26	-0.10964050614454735
27	-0.08853123774787619
28	-0.10787539222997111
29	-0.09671785656311371
30	-0.09289372400409235
31	-0.10826780393596636
32	-0.09295973300455529
33	-0.10558445092718927
34	-0.09203536485717834
35	-0.07423894641943463
36	-0.11101206073833225
37	-0.10689395204947516
38	-0.11544543518854056
39	-0.09638854128502317
40	-0.08661070655913505
41	-0.09744211730676966
42	-0.10898698167921594
43	-0.1129694377613859
44	-0.10617385582433769
45	-0.09111047476973866
46	-0.10617385582433769
47	-0.0741054070313325
48	-0.1060428952629735
49	-0.11420790339181153
50	-0.0976395874236502
51	-0.08892830794497542
52	-0.09816605810497947
53	-0.10033596385520838
54	-0.1115342562892323
55	-0.09612504140304523
56	-0.11642177533448717
57	-0.11433821384604315
58	-0.10957516541203915
59	-0.09882390871974778
60	-0.09619092034608201
61	-0.0870744893476072
62	-0.09210140845517145
63	-0.11225200392745904
64	-0.10872549897882067
65	-0.11016313834051417
66	-0.10401166809563023
67	-0.09177116383330741
68	-0.10682850181909842
69	-0.11290422946313328
70	-0.1208405827555552
71	-0.08866360517858851
72	-0.0809685483002589
73	-0.09823185505022636
74	-0.09698126114388828
75	-0.08912680694390218
76	-0.12045116597166938
77	-0.1019779216275758
78	-0.10944447613922392
79	-0.09540019816260781
80	-0.08760436600601906
81	-0.08369248809730934
82	-0.09064783380091157
83	-0.10545344328927797
84	-0.10033596385520838
85	-0.09408147926003352
86	-0.10388053474252246
87	-0.08985443082397992
88	-0.07997085104576485
89	-0.09348770927703853
90	-0.09526837402513877
91	-0.09507061793052785
92	-0.09895544716264126
93	-0.08925912624387067
94	-0.10388053474252246
95	-0.0932897381154234
96	-0.09533428741961458
97	-0.102699862390498
98	-0.08336054293949502
99	-0.07837326899649355
100	-0.08229786580220377
