name	value
1	0.5766127267696355
2	0.5755246412555799
3	0.5647721690993315
4	0.5792714652191577
5	0.5714017765778863
6	0.5643267449127087
7	0.5728390052124439
8	0.5719765422189056
9	0.5690724996262091
10	0.5795920378218362
11	0.5828648669666734
12	0.5751727423183368
13	0.5822869128411945
14	0.576548705086207
15	0.5721362291033216
16	0.5706995128475612
17	0.5722001074814678
18	0.5722001074814678
19	0.5730946223383881
20	0.5815165715772821
21	0.5867544214775364
22	0.576484685485255
23	0.5769328664296012
24	0.5732543998895032
25	0.5756846161147138
26	0.5695189969914836
27	0.5766767505357002
28	0.5778935980108564
29	0.5729348577473239
30	0.5774451982340203
31	0.5715294877867478
32	0.5882029172121754
33	0.5685304601710541
34	0.568147933786058
35	0.573989543622563
36	0.5721681680334889
37	0.5809710957508969
38	0.5777014141656274
39	0.569487100968427
40	0.574021512619467
41	0.5690406108266757
42	0.576452676465653
43	0.5779576634642467
44	0.570125119515307
45	0.5646130774907263
46	0.5845354675930956
47	0.578758657699538
48	0.5863683363373582
49	0.5729668096288556
50	0.5555659782513125
51	0.5725514755904832
52	0.5681160599368908
53	0.5667141203592791
54	0.5717849350410482
55	0.5815807551545618
56	0.5851783846964267
57	0.5738297064222664
58	0.5835072376066783
59	0.5702846564272299
60	0.5829612091788761
61	0.5714975592084848
62	0.5752367192648791
63	0.5733502726420632
64	0.5739575751446324
65	0.5774451982340203
66	0.5714656311475963
67	0.574053482135362
68	0.5793355755600622
69	0.5836999897498139
70	0.579399687990616
71	0.574021512619467
72	0.5706995128475612
73	0.5762926391755698
74	0.5753646793954381
75	0.5845997498366451
76	0.5659498458514456
77	0.5692638432566319
78	0.5718807363006597
79	0.5724236981176887
80	0.567892957417893
81	0.5685623407199998
82	0.5714337036040682
83	0.5757486096986639
84	0.5764206679666053
85	0.5722001074814678
86	0.5726153674351231
87	0.5829290945834096
88	0.5685942217844548
89	0.5887826148696398
90	0.5679885696922717
91	0.5736059561339388
92	0.56939141599576
93	0.5844390481710633
94	0.5658224955499307
95	0.5676380140150776
96	0.5812919455561065
97	0.5755566351874037
98	0.562323579124314
99	0.5749488393759634
100	0.5733502726420632
101	0.5731265768117275
102	0.5706037689991206
103	0.5660135240852178
104	0.5828648669666734
105	0.5773811494634735
106	0.5722959289324621
107	0.5756526201028436
108	0.5858536741857598
109	0.573797740538911
110	0.5664911763706755
111	0.5745650649898657
112	0.5726473141345743
113	0.5801371311892005
114	0.5737657751744045
115	0.5816128477289872
116	0.573797740538911
117	0.5702527480117148
118	0.5795920378218362
119	0.5796882197919757
120	0.5722320474472724
121	0.5776053292816421
122	0.5735739938821176
123	0.5665548720818627
124	0.5755246412555799
125	0.5752047305317305
126	0.5679248276609066
127	0.5646130774907263
128	0.5607669652541531
129	0.5752367192648791
130	0.5664274827162572
131	0.5842462235207861
132	0.564453998707183
133	0.5716572072740362
134	0.5788868470471584
135	0.5689449475228834
136	0.5729987620287069
137	0.5744691330799654
138	0.5812277714063185
139	0.5805861450807619
140	0.578758657699538
141	0.5729668096288556
142	0.5692319513617861
143	0.5808106904796873
144	0.5644221844892634
145	0.5750128090469531
146	0.5895558114878092
147	0.5667459715576832
148	0.5854034553996534
149	0.5668096754975807
150	0.5784702622047568
151	0.5711463789901892
152	0.5696146881574506
153	0.5709548525205648
154	0.5715614168824175
155	0.5714975592084848
156	0.5685942217844548
157	0.5834751140875021
158	0.5715614168824175
159	0.5900392141030686
160	0.5713698500690185
161	0.5732863569551583
162	0.5709867723061315
163	0.5705718554166204
164	0.5780858006294842
165	0.5796561586126501
166	0.5677654815964637
167	0.5717530023229962
168	0.5714017765778863
169	0.5903937850497236
170	0.576548705086207
171	0.5834108686244015
172	0.5842140879187596
173	0.5776053292816421
174	0.5750447946618884
175	0.5790791467327061
176	0.5728390052124439
177	0.5798164697358921
178	0.5719765422189056
179	0.5748209062689043
180	0.5709548525205648
181	0.5747249618935193
182	0.5729668096288556
183	0.5702846564272299
184	0.580714453597512
185	0.5712102252837674
186	0.5670326554917402
187	0.5719126710890876
188	0.5831217900279775
189	0.5853391468530447
190	0.5761006116022038
191	0.5834429910934169
192	0.5737338103287257
193	0.5766447383923285
194	0.5839248911487331
195	0.5700932136825188
196	0.5655359874250472
197	0.5762926391755698
198	0.5761646187117826
199	0.5818375104198878
200	0.577156995181813
201	0.5674149655713556
202	0.5817733184597955
203	0.5718807363006597
204	0.5794958605549034
205	0.5758446039754155
206	0.5758766031079681
207	0.560354191922066
208	0.5713059986031617
209	0.5676061484070871
210	0.5779256304767983
211	0.5597193244146403
212	0.5755886296392063
213	0.5771890156588597
214	0.5776053292816421
215	0.588524950331788
216	0.5805540692596765
217	0.5796240979559464
218	0.5717849350410482
219	0.5687855189980198
220	0.5756526201028436
221	0.5745970433318242
222	0.5732224433423525
223	0.5762926391755698
224	0.5854999221671982
225	0.5762926391755698
226	0.5667459715576832
227	0.5799447280433796
228	0.5672875206434007
229	0.5640086463211986
230	0.5883317241208346
231	0.5741174227242283
232	0.5677017467758496
233	0.5607034560493922
234	0.5674468280902403
235	0.5718807363006597
236	0.5816770344495126
237	0.5756846161147138
238	0.5760366065739397
239	0.5685304601710541
240	0.5755886296392063
241	0.5697422836053541
242	0.5738616728244992
243	0.5821906036729949
244	0.5747569428325043
245	0.5788227513291879
246	0.568339187701941
247	0.5681798081504752
248	0.5761966230471245
249	0.5796240979559464
250	0.5680204414806589
251	0.5754606549517867
252	0.5597828019842979
253	0.58113151410884
254	0.5653131765340014
255	0.574053482135362
256	0.5797844064658797
257	0.5851140835173076
258	0.5618151621083562
259	0.5708910145005177
260	0.5688174036716056
261	0.5970781461289754
262	0.5652176938542226
263	0.5753006982905298
264	0.5676380140150776
265	0.574309256948851
266	0.5754926478437135
267	0.5877521595720907
268	0.576548705086207
269	0.5696784848489607
270	0.5706356830984269
271	0.5726473141345743
272	0.5794958605549034
273	0.5709867723061315
274	0.5691362787727954
275	0.5830575561139
276	0.5657906592590294
277	0.5683073107609928
278	0.5753006982905298
279	0.5655996523016178
280	0.5709867723061315
281	0.5810352615235175
282	0.5729987620287069
283	0.5770609368766557
284	0.5653768342210554
285	0.5780858006294842
286	0.5821585016654751
287	0.5635315945439174
288	0.5697422836053541
289	0.5810352615235175
290	0.584503327260002
291	0.569487100968427
292	0.5757486096986639
293	0.5709867723061315
294	0.5810673451950912
295	0.5705080298019709
296	0.5675424187357905
297	0.5824474386082201
298	0.5692638432566319
299	0.5607352103964942
300	0.5819979994910085
301	0.5797202814939411
302	0.5809390136498003
303	0.5693276285942019
304	0.5851462338437763
305	0.5785023040609261
306	0.5684348216170712
307	0.5725514755904832
308	0.5739256071856609
309	0.5827685294767271
310	0.580361625319636
311	0.5817733184597955
312	0.5754606549517867
313	0.5818696071859719
314	0.5614974679390627
315	0.5746929814739765
316	0.5788868470471584
317	0.5666185698499859
318	0.5911353677716775
319	0.5692638432566319
320	0.5720084785603312
321	0.5814203001399747
322	0.5646767125950234
323	0.5738936397456271
324	0.5675424187357905
325	0.5781178362247594
326	0.5818375104198878
327	0.5722639879309313
328	0.5767087631997718
329	0.5902326084953096
330	0.5790791467327061
331	0.5802012697543653
332	0.5699974992829802
333	0.5706037689991206
334	0.5728390052124439
335	0.5654086638347984
336	0.5662364140920246
337	0.5722639879309313
338	0.5835714862203893
339	0.5712740736461335
340	0.5681160599368908
341	0.5815807551545618
342	0.57686883433134994
343	0.5773491258599428
344	0.5765166950254361
345	0.5794638025109862
346	0.5728070554039917
347	0.5711783018783905
348	0.5669689443496004
349	0.573318314539339
350	0.569423310470583
351	0.58617532222598
352	0.5827364180293735
353	0.5699655955160097
354	0.5716572072740362
355	0.5680523137842144
356	0.5745650649898657
357	0.5802333398213868
358	0.5641358796052316
359	0.5796882197919757
360	0.5773171027775419
361	0.5735739938821176
362	0.5706037689991206
363	0.5663001015770952
364	0.5827685294767271
365	0.5809390136498003
366	0.5749808239516554
367	0.5745650649898657
368	0.577797503741845
369	0.5800409272633829
370	0.5814203001399747
