name	value
1	0.5277454760195397
2	0.5256538235526875
3	0.5244327734411591
4	0.5293358201707932
5	0.5243826007796635
6	0.5222591655825433
7	0.5202370312177109
8	0.5260888026251465
9	0.526122264393873
10	0.5199195927728191
11	0.5315800557413084
12	0.5295200037496706
13	0.5257541993962853
14	0.5287163522040146
15	0.5254196224469396
16	0.527996543430099
17	0.5226603637672262
18	0.5184162564803607
19	0.5251687069735844
20	0.5242488099008575
21	0.5251185256515178
22	0.519585472458612
23	0.5201033700568516
24	0.5266409554385341
25	0.5266409554385341
26	0.5225266268531747
27	0.525402894289094
28	0.5229278501566732
29	0.5252690713902055
30	0.5219917210500817
31	0.525402894289094
32	0.5319821338408488
33	0.5165962544590741
34	0.5216908659507276
35	0.5298716491367514
36	0.5193348993236384
37	0.5294027950932296
38	0.5193516037434023
39	0.5292855896722095
40	0.5277956883156669
41	0.5264234321456165
42	0.5208719787310159
43	0.5247003709382092
44	0.5279630669187476
45	0.5270425661106906
46	0.5309435100903706
47	0.5267413545536925
48	0.5164293204264183
49	0.5228609769889054
50	0.5193014906794637
51	0.5312952735020389
52	0.5251687069735844
53	0.5231786338623223
54	0.5186166708577389
55	0.5239310733791491
56	0.5290009614021791
57	0.5206046209288715
58	0.5262226512776635
59	0.5252690713902055
60	0.5234963143690798
61	0.5284317620702694
62	0.5248341759842958
63	0.5281639299411935
64	0.5203539881565149
65	0.5239979633120839
66	0.5248174501238942
67	0.5209221101786028
68	0.5269086916754908
69	0.5254865357350305
70	0.5279295906709933
71	0.5228275407976497
72	0.530759264711822
73	0.5284819824736005
74	0.5225099100332677
75	0.5348480463188565
76	0.5200699554185633
77	0.5328199191596177
78	0.5180655538540329
79	0.5289842191567722
80	0.5243324287083411
81	0.5293860512635788
82	0.5248341759842958
83	0.525553450073911
84	0.5230281618716681
85	0.5269086916754908
86	0.5228275407976497
87	0.5233959916552386
88	0.5214401695380388
89	0.5256705526957219
90	0.5239477957640766
91	0.5344289320421183
92	0.5271095049078056
93	0.5283982821310858
94	0.5241484694954401
95	0.5231953532997053
96	0.5223928941252041
97	0.5224764765896701
98	0.5235799184317109
99	0.530072602439212
100	0.5302903125898872
101	0.5223928941252041
102	0.523914351059755
103	0.5237471314698539
104	0.5353678057675602
105	0.5280634972436324
106	0.5276283163009303
107	0.5357367061202858
108	0.523479593753045
109	0.5183160528038826
110	0.5329874961190946
111	0.5177983710956795
112	0.5251687069735844
113	0.5169301419883006
114	0.5259047675964617
115	0.533892526399768
116	0.5269923627039184
117	0.5238474624374838
118	0.5238307404457387
119	0.5242822572271528
120	0.5311780157883383
121	0.537732680863197
122	0.515828411602012
123	0.5242655335312243
124	0.5286159064508738
125	0.5289674769773534
126	0.5265070936352174
127	0.5256705526957219
128	0.5203539881565149
129	0.5225266268531747
130	0.5302233236613993
131	0.529319076605244
132	0.522677081175857
133	0.5268250222921473
134	0.5303907979659321
135	0.527996543430099
136	0.518917309989714
137	0.5221923028804696
138	0.5242989809886502
139	0.5246167449165746
140	0.5197191174567628
141	0.5240648542936626
142	0.5245331205348371
143	0.5178651652254445
144	0.5268919576672211
145	0.5203539881565149
146	0.5271262397716363
147	0.5256370944753428
148	0.5235966394407399
149	0.5263063088220257
150	0.5198026476980928
151	0.516412627379907
152	0.517314144742997
153	0.5249010800820635
154	0.5225600606892122
155	0.5266074895930579
156	0.5247505473384244
157	0.5224263269147933
158	0.5265740240106922
159	0.5325350535525821
160	0.527996543430099
161	0.5308262621050552
162	0.5269756283666176
163	0.5176647859552013
164	0.5275781059810107
165	0.5269086916754908
166	0.524198639403135
167	0.5260218798764313
168	0.5246334699897055
169	0.5241819160350154
170	0.5292521030032482
171	0.5265572913181664
172	0.5239477957640766
173	0.5244160491550858
174	0.5207215879120568
175	0.5270425661106906
176	0.5224430434076837
177	0.528515463072214
178	0.5245832949671012
179	0.5220920107886435
180	0.5232455120046708
181	0.5240815772029173
182	0.52705930071124385
183	0.5227105161893775
184	0.5297376855543341
185	0.5284485021387688
186	0.5294362829506163
187	0.527728738719258
188	0.5370281113270785
189	0.531814596662155
190	0.516078780067911
191	0.5359211683844549
192	0.5239979633120839
193	0.5204709482907006
194	0.524131746323981
195	0.5203706965514634
196	0.511057503158959
197	0.5152609637214631
198	0.5265740240106922
199	0.5316973245789178
200	0.5299888707400982
201	0.530792763276132
202	0.531864857120091
203	0.5254363506704571
204	0.5245331205348371
205	0.5238140185195164
206	0.5246501951284301
207	0.5234127119438199
208	0.5253861661969168
209	0.5269254257495675
210	0.5216574389131594
211	0.5236133605152737
212	0.521774434687984
213	0.5267748214516956
214	0.5214903076448394
215	0.530759264711822
216	0.5257876585363945
217	0.5280132817846273
218	0.5240983001777231
219	0.5307760139608995
220	0.5251687069735844
221	0.5264234321456165
222	0.5184663591965943
223	0.5228609769889054
224	0.5271931798851917
225	0.5212897587442029
226	0.5275446327637177
227	0.529486515231941
228	0.5213231829079419
229	0.5165795607638941
230	0.530792763276132
231	0.5323172280787247
232	0.527996543430099
233	0.5179653583697856
234	0.517898562680255
235	0.5290344460909715
236	0.5315465509551984
237	0.5216240121369076
238	0.5249010800820635
239	0.5200699554185633
240	0.5342110090417371
241	0.526791554999388
242	0.5293023331057185
243	0.5265405586914156
244	0.5197525293578202
245	0.5322502071101454
246	0.5247505473384244
247	0.521456882174995
248	0.5333226699459743
249	0.5247672729363764
250	0.5212229112002618
251	0.5278961146868184
252	0.5227773870015291
253	0.5303573025761246
254	0.5210557969105167
255	0.5222591655825433
256	0.5330545287607329
257	0.5275446327637177
258	0.5161789315381711
259	0.5192513782015808
260	0.5247505473384244
261	0.5276283163009303
262	0.51192454835126
263	0.5355187156528665
264	0.529319076605244
265	0.5281639299411935
266	0.527728738719258
267	0.5322837174618513
268	0.5263397723000018
269	0.5232455120046708
270	0.5250014381973998
271	0.5333897078974452
272	0.5197692354060841
273	0.5279463287619208
274	0.5272601210520165
275	0.5332388740002898
276	0.5200031269242125
277	0.5287163522040146
278	0.5253359823143633
279	0.51664633593386
280	0.527912852645958
281	0.5373300552809184
282	0.5242153628368165
283	0.5377830117654341
284	0.5254363506704571
285	0.527728738719258
286	0.5242320863360561
287	0.5243324287083411
288	0.5266744215471171
289	0.528682870022454
290	0.5325518098224151
291	0.5235799184317109
292	0.5199697130681251
293	0.5178150695306414
294	0.5310105103948004
295	0.523479593753045
296	0.5207048781473063
297	0.5276115794617589
298	0.5285656844647555
299	0.5189340127819229
300	0.5249512588444141
301	0.52705930071124385
302	0.5266744215471171
303	0.5225433437384908
304	0.5266409554385341
305	0.5382527958462227
306	0.5249847116807764
307	0.5183995557050274
308	0.5322334520337186
309	0.5287163522040146
310	0.5266576884599345
311	0.5293023331057185
312	0.537732680863197
313	0.5341774834233668
314	0.5203372798267765
315	0.5203874050116255
316	0.529486515231941
317	0.530759264711822
318	0.527527896253865
319	0.5285489439346236
320	0.5222758814215211
321	0.5259716885049954
322	0.529955378523038
323	0.5314125344595766
324	0.5239645182145409
325	0.522743951464598
326	0.5267580879697995
327	0.5269923627039184
328	0.5256370944753428
329	0.5328701915508276
330	0.5281471909934865
331	0.527527896253865
332	0.5228944134419073
333	0.5329539801964138
334	0.5301898295937839
335	0.5198527666248296
336	0.527728738719258
337	0.5207550076372947
338	0.5294195389889076
339	0.5295869815776193
340	0.5270258315759513
341	0.5244662222100551
342	0.5199195927728191
343	0.5308095126575161
344	0.5296204708878669
345	0.5289674769773534
346	0.5251017986754469
347	0.5235799184317109
348	0.5296874503009477
349	0.5337249135906603
350	0.5342110090417371
351	0.5287163522040146
352	0.5373803813756304
353	0.5233792714321375
354	0.5205879116207974
355	0.5159786309314676
356	0.527310327618391
357	0.5202537391562068
358	0.5193516037434023
359	0.5231786338623223
360	0.530792763276132
361	0.5382527958462227
362	0.5239477957640766
363	0.523630081655309
364	0.5296372156420617
365	0.5240146859591626
366	0.5280467586913922
367	0.5238140185195164
368	0.531948625875053
369	0.5284485021387688
370	0.5276283163009303
371	0.5232120728025542
372	0.5189674185615907
373	0.5329372223345956
374	0.5313287763017378
375	0.5264234321456165
376	0.5191845624759814
377	0.5293525638023624
378	0.5216908659507276
379	0.5245832949671012
380	0.526624222482905
381	0.5234294322978919
382	0.5156781975218436
383	0.5288670252865835
384	0.5322837174618513
385	0.5323339834866019
386	0.5288837670700879
387	0.5203038633629262
388	0.5270090971070296
389	0.5138760376074636
390	0.5238641844947587
391	0.5264568965441718
392	0.5275446327637177
393	0.5244494977928156
394	0.5297376855543341
395	0.526624222482905
396	0.5245163958552652
397	0.5265572913181664
398	0.5229947243715394
399	0.5277789508177442
400	0.5286493881047427
401	0.5274944234317331
402	0.5305582788823351
403	0.5280467586913922
404	0.5302065765945372
405	0.5271764447580658
406	0.5178818639203584
407	0.5282643650117578
408	0.5306420218204622
409	0.527728738719258
410	0.5332723921794198
411	0.5280132817846273
412	0.5208051377145111
413	0.5258713075364767
414	0.5316470661082633
415	0.5268584898480881
416	0.5240146859591626
417	0.5252857990227575
418	0.523479593753045
419	0.5179319603950354
420	0.5310942622642898
421	0.5214234569663958
422	0.534747455101467
423	0.5251687069735844
424	0.5389743520054395
425	0.5287665759711153
426	0.5282811044209161
427	0.5277789508177442
428	0.523630081655309
429	0.5262895771816609
430	0.5288502835690672
431	0.5296204708878669
432	0.5214401695380388
433	0.5296372156420617
434	0.5267246212033712
435	0.5284485021387688
436	0.5394610527405455
437	0.5244996712412764
438	0.5209722422135563
439	0.526624222482905
440	0.5293525638023624
441	0.5296204708878669
442	0.5235799184317109
443	0.5267580879697995
444	0.5305415304931174
445	0.5224263269147933
446	0.5278793767935674
447	0.5274776871194504
448	0.5295869815776193
449	0.5210892192462175
450	0.5278291635091712
451	0.5320156420716984
452	0.5369442418435177
453	0.5351330677746766
454	0.5369442418435177
455	0.5177315780056269
456	0.530792763276132
457	0.5206714588135384
458	0.5290009614021791
459	0.5259884188964215
460	0.5144433028521647
461	0.5303070599872761
462	0.5212061994775077
463	0.5271429747012881
464	0.524934532524675
465	0.5291683874860951
466	0.5291516445806934
467	0.5269254257495675
468	0.5269086916754908
469	0.5238474624374838
470	0.5257876585363945
471	0.5236635241319085
472	0.5274944234317331
473	0.5207215879120568
474	0.5242655335312243
475	0.5261891887201173
476	0.5342948242508392
477	0.5238140185195164
478	0.5277789508177442
479	0.527728738719258
480	0.5249010800820635
481	0.5313287763017378
482	0.5274107425288541
483	0.5285322034704478
484	0.5225433437384908
485	0.5219415770631777
486	0.5211393532393593
487	0.523914351059755
488	0.5189841215490532
489	0.5269086916754908
490	0.5249847116807764
491	0.5239310733791491
492	0.5275613693394341
493	0.5309770101102416
494	0.5169301419883006
495	0.5244494977928156
496	0.5312115176612799
497	0.5251017986754469
498	0.5252690713902055
499	0.5340769081633248
500	0.5249847116807764
501	0.5269421598894439
502	0.5265070936352174
503	0.5278626389662122
504	0.5192847864550565
505	0.5251185256515178
506	0.5299888707400982
507	0.5303405549803948
508	0.5280634972436324
509	0.5258545776050454
510	0.5253527102095461
511	0.5174143250236192
512	0.5282308863912171
513	0.5293860512635788
514	0.5361391796352883
515	0.527293592030432
516	0.5239645182145409
517	0.5347139252278055
518	0.5243826007796635
519	0.5308597611986201
520	0.5430543116235
521	0.5253025267209672
522	0.5277454760195397
