name	value
1	0.6230842336911273
2	0.611929200735922
3	0.6223989636804639
4	0.6130569560053623
5	0.6237010791794368
6	0.6216453049793209
7	0.6200014609857192
8	0.6276786399354393
9	0.6111262983253773
10	0.6202925082172861
11	0.6164421558192785
12	0.6148175812900547
13	0.6164592601655947
14	0.620429479083576
15	0.6164079473494191
16	0.6130740456816461
17	0.6280560326718749
18	0.6180160667383596
19	0.6295488071250475
20	0.6263580525127246
21	0.6207548040404873
22	0.6248836380294307
23	0.6160829816974207
24	0.623461183281119
25	0.6283476793286518
26	0.6176909683566301
27	0.6134158547338693
28	0.6194707833014164
29	0.6174343307069563
30	0.6219364741278142
31	0.6159461620710616
32	0.6207548040404873
33	0.6177594078894124
34	0.6175369837589315
35	0.6213712831674805
36	0.626238021242596
37	0.6131253151540506
38	0.6132107657533581
39	0.6238553057308174
40	0.6218337060780286
41	0.6156554361331743
42	0.625586487223007
43	0.6167842568566151
44	0.6263409049627171
45	0.6199672215526633
46	0.6141679388020655
47	0.6224846158805732
48	0.6168184685945199
49	0.6241980531494917
50	0.6221420183061319
51	0.6185465480884389
52	0.6165105736500927
53	0.6237867598470466
54	0.6218679617954486
55	0.6138431576527061
56	0.6203781144488829
57	0.6282104311278864
58	0.6147662898363357
59	0.6118096091962322
60	0.616254012910403
61	0.6166303077132369
62	0.6130227768745691
63	0.6258436587337606
64	0.6135354948905949
65	0.6163908432258687
66	0.6149714596526366
67	0.6184780948619597
68	0.6129885980394576
69	0.6158093471940127
70	0.6254664796391545
71	0.6251750479792761
72	0.6277129468583453
73	0.6166645181140176
74	0.6189401772652374
75	0.6175883112888201
76	0.6212171543074483
77	0.6251064789794114
78	0.6185978887901662
79	0.6212856552756598
80	0.6131765852918285
81	0.6151424426517593
82	0.6193851968378716
83	0.6164592601655947
84	0.610545576847187
85	0.6138431576527061
86	0.6220049876569789
87	0.6116900212728069
88	0.6175540928611909
89	0.610323558794029
90	0.6206520669314877
91	0.6161855995344432
92	0.6158948559356539
93	0.6271297701611651
94	0.6134329459629413
95	0.6179989556276091
96	0.6244894120499218
97	0.6230842336911273
98	0.6223133133514942
99	0.6132278560950333
100	0.6213541574396366
101	0.6245751099717083
102	0.6131424051260446
103	0.6249007791903693
104	0.6212685299215082
105	0.6203952359191369
106	0.6363679390624775
107	0.6225360080988764
108	0.6156041337815203
109	0.6164079473494191
110	0.6227758473599394
111	0.6252607609193461
112	0.6180845119255025
113	0.6165618878029662
114	0.6232727039527184
115	0.6207376810022893
116	0.6172461403969081
117	0.6195221360741989
118	0.6165105736500927
119	0.6180674005170914
120	0.6090941456315235
121	0.623221302073194
122	0.6270954683615884
123	0.6163908432258687
124	0.6161000844846924
125	0.622621663293252
126	0.6193680797688081
127	0.6230499673447802
128	0.6051694044147204
129	0.6175540928611909
130	0.6235125883081949
131	0.6179989556276091
132	0.6168697867585848
133	0.6219193459325254
134	0.6244208550634553
135	0.618187181938815
136	0.6140482794803681
137	0.6177422978946439
138	0.6170237452631149
139	0.6234440484219981
140	0.6213712831674805
141	0.6314713819199085
142	0.6216281780553672
143	0.616493469081
144	0.6215082916811632
145	0.6222619240521752
146	0.6134158547338693
147	0.6075237834793086
148	0.6155870331459816
149	0.623221302073194
150	0.6178449589791128
151	0.6191284486284871
152	0.6169895317419503
153	0.6219878591624806
154	0.6281418088377215
155	0.6217994506597684
156	0.616493469081
157	0.6232555699179443
158	0.6204637225466207
159	0.6223989636804639
160	0.6208232969401166
161	0.6121342232189733
162	0.6216624319780415
163	0.6224846158805732
164	0.6208232969401166
165	0.6197960288634121
166	0.6268382144661295
167	0.6214055348474048
168	0.6150569502256893
169	0.6172461403969081
170	0.6215254180817631
171	0.621200029252222
172	0.6202411453739884
173	0.6245579702372339
174	0.6217994506597684
175	0.6209774103337935
176	0.6195221360741989
177	0.6214911653553195
178	0.6271640722620049
179	0.6212856552756598
180	0.6134671286429629
181	0.6203096293143275
182	0.6268896638898767
183	0.608855137359857
184	0.6213884089700699
185	0.6203952359191369
186	0.6210630315004302
187	0.6217480680932717
188	0.6185294346701262
189	0.6207376810022893
190	0.6229985683870858
191	0.6232727039527184
192	0.6286393477867342
193	0.620172662627759
194	0.6105284980933874
195	0.6139628107569699
196	0.6283476793286518
197	0.6215082916811632
198	0.6176054206141828
199	0.6257922230784168
200	0.6145782268774163
201	0.6257922230784168
202	0.6179647336293357
203	0.6146979022686487
204	0.6146466123707839
205	0.6123221698349397
206	0.6170237452631149
207	0.6150740485626578
208	0.6061416962116013
209	0.6187176863673862
210	0.6178962905256604
211	0.6224332243359569
212	0.6188546023531245
213	0.6220735023830493
214	0.6165618878029662
215	0.6246436696602409
