name	value
1	-0.11386706922931467
2	-0.14495842317099417
3	-0.20538451217588793
4	-0.0660625410622
5	0.04273406389211587
6	-0.08215743528075947
7	-0.16028009271052923
8	-0.033375218817539576
9	-0.08215743528075947
10	-0.08215743528075947
11	-0.39404925051539763
12	-0.3267113815102842
13	-0.12169687156870346
14	-0.18299098695129423
15	-0.09809115589064454
16	-0.21278010434436823
17	-0.20538451217588793
18	-0.15263760943039628
19	-0.24202672914539392
20	-0.01677549606177209
21	-0.14495842317099417
22	-0.11386706922931467
23	-0.025097086765818233
24	0.0084548950516119
25	-0.1059986321902393
26	-0.09809115589064454
27	-0.21278010434436823
28	-0.15263760943039628
29	-0.19049029342547286
30	-0.23476478842569293
31	-0.305952673875332
32	-0.21278010434436823
33	-0.29897350198674566
34	0.0084548950516119
35	-0.21278010434436823
36	-0.13724215932314898
37	-0.033375218817539576
38	-0.0901442293994279
39	-0.2707513968086914
40	-0.14495842317099417
41	-0.3335722454446177
42	-0.1979546876852183
43	-0.23476478842569293
44	-0.12169687156870346
45	-0.34720749288126385
46	-0.17545642071964096
47	-0.18299098695129423
48	-0.12948843752998762
49	-0.1678862419880769
50	-0.14495842317099417
51	-0.13724215932314898
52	-0.049802998315414015
53	-0.1059986321902393
54	-0.2778533045816687
55	-0.16028009271052923
56	0.06894096217825485
57	-0.22746991708862652
58	-0.15263760943039628
59	-0.12169687156870346
60	-0.1979546876852183
61	-0.12948843752998762
62	-0.16028009271052923
63	-0.20538451217588793
64	-0.17545642071964096
65	-0.1059986321902393
66	-0.1979546876852183
67	-0.29196407078666553
68	-0.15263760943039628
69	-0.0741303494560448
70	-0.22746991708862652
71	-0.2778533045816687
72	0.07777432163740983
73	-0.04161036698454268
74	-0.249256053109006
75	-0.13724215932314898
76	-0.14495842317099417
77	-0.25645306972658766
78	-0.25645306972658766
79	-0.12948843752998762
80	-0.033375218817539576
81	-0.16028009271052923
82	-0.17545642071964096
83	-0.12948843752998762
84	-0.29897350198674566
85	-0.033375218817539576
86	-0.15263760943039628
87	-0.1678862419880769
88	-0.24202672914539392
89	-0.13724215932314898
90	-0.11386706922931467
91	-0.16028009271052923
92	-0.31290186311111867
93	-0.18299098695129423
94	-0.14495842317099417
95	0
96	-0.12948843752998762
97	-0.08215743528075947
98	-0.12948843752998762
99	-0.01677549606177209
100	-0.2636180840407967
